100000
0.241179	0.758821	0.307764	1.417064
0.413140	0.586860	1.429867	0.017186
0.670491	0.329509	0.544564	0.221540
0.430805	0.569195	0.538708	0.055566
0.285592	0.714408	1.362728	0.186408
0.338715	0.661285	1.047814	0.645819
0.346387	0.653613	1.460769	0.463458
0.390338	0.609662	0.868668	0.396645
0.328993	0.671007	0.020969	0.986435
0.373967	0.626033	1.054849	0.049359
0.510327	0.489673	0.623440	1.071367
0.268591	0.731409	1.048427	1.169728
0.474642	0.525358	1.531555	0.379724
0.291337	0.708663	0.934774	0.033058
0.756118	0.243882	0.532647	0.920126
0.299439	0.700561	0.734732	1.487146
0.546766	0.453234	0.241488	1.405004
0.646453	0.353547	1.352844	0.784908
0.625901	0.374099	0.493451	0.829409
0.437603	0.562397	1.534802	0.624413
0.364135	0.635865	0.524246	1.103162
0.330557	0.669443	1.340026	0.080570
0.770878	0.229122	0.144340	0.137050
0.398300	0.601700	0.484867	0.961127
0.575390	0.424610	1.514068	0.243297
0.365297	0.634703	0.566055	1.095116
0.765013	0.234987	1.206180	0.287201
0.201353	0.798647	1.161084	1.052019
0.791086	0.208914	0.569212	0.725170
0.311789	0.688211	0.861461	0.706488
0.522141	0.477859	0.858141	0.253521
0.501808	0.498192	1.219408	1.105545
0.772593	0.227407	1.230273	1.205285
0.327987	0.672013	0.425631	0.224164
0.765058	0.234942	0.707797	0.689671
0.478416	0.521584	0.667538	1.439064
0.229248	0.770752	0.140594	0.885580
0.784896	0.215104	0.161926	0.828480
0.487311	0.512689	0.990385	0.636737
0.219375	0.780625	0.644422	0.259359
0.587418	0.412582	0.737243	0.508711
0.360318	0.639682	0.720158	1.444291
0.364535	0.635465	0.489164	0.455674
0.664816	0.335184	1.448540	1.062414
0.501277	0.498723	1.051033	1.032672
0.223379	0.776621	0.480908	1.045300
0.331162	0.668838	1.099306	1.263013
0.764641	0.235359	1.341581	1.058046
0.526544	0.473456	1.566696	0.576045
0.431518	0.568482	0.015577	1.070316
0.611301	0.388699	0.318089	1.427806
0.471768	0.528232	1.245692	0.872326
0.544635	0.455365	0.071334	1.303968
0.588801	0.411199	1.045227	0.582663
0.246259	0.753741	0.080493	0.568735
0.313261	0.686739	1.199010	0.619653
0.771989	0.228011	0.677180	0.899394
0.409028	0.590972	1.416058	0.940878
0.749650	0.250350	0.307811	1.198887
0.646883	0.353117	0.809169	0.092442
0.479180	0.520820	1.436464	0.269782
0.591709	0.408291	0.942018	0.271920
0.278885	0.721115	1.397102	0.634902
0.736977	0.263023	0.902424	1.411203
0.222242	0.777758	0.655088	0.720656
0.709514	0.290486	1.465579	1.020438
0.748087	0.251913	1.143315	0.406524
0.349915	0.650085	0.714493	0.079057
0.699013	0.300987	0.018029	0.019520
0.421071	0.578929	0.311199	0.712608
0.415561	0.584439	1.539547	0.891511
0.446735	0.553265	0.081560	1.361116
0.533247	0.466753	1.127206	0.040682
0.421775	0.578225	0.013881	0.965867
0.582068	0.417932	0.001264	0.476533
0.257035	0.742965	1.467151	0.748503
0.751592	0.248408	0.959831	0.745987
0.259710	0.740290	0.862604	1.168318
0.472192	0.527808	1.124829	0.740786
0.470873	0.529127	0.103602	0.043479
0.572643	0.427357	0.809953	0.786137
0.299580	0.700420	1.362785	0.591514
0.568352	0.431648	1.109870	1.166251
0.407489	0.592511	0.223037	0.611867
0.560410	0.439590	0.356086	0.128224
0.492792	0.507208	0.140113	0.538783
0.798604	0.201396	0.843691	0.454287
0.348534	0.651466	0.355146	0.995396
0.482975	0.517025	0.657664	0.412672
0.755937	0.244063	0.670074	1.102581
0.245122	0.754878	0.667625	0.638551
0.354122	0.645878	0.963063	1.078111
0.244787	0.755213	1.521921	0.380363
0.433682	0.566318	0.138427	0.158080
0.462029	0.537971	0.642320	1.457912
0.339862	0.660138	0.565501	1.279918
0.408828	0.591172	0.042570	1.082517
0.214697	0.785303	0.004523	0.361813
0.556992	0.443008	0.373475	0.313702
0.758917	0.241083	1.077268	0.738439
0.762942	0.237058	1.444577	1.042947
0.329267	0.670733	0.761684	0.236494
0.553352	0.446648	1.404321	1.427577
0.312605	0.687395	0.483620	1.399191
0.314963	0.685037	1.057555	1.147379
0.717243	0.282757	1.057834	0.213718
0.501454	0.498546	0.798859	0.174917
0.359827	0.640173	1.203747	1.414089
0.376084	0.623916	0.005834	0.405849
0.365963	0.634037	0.894328	1.146427
0.403308	0.596692	0.618785	1.485433
0.671954	0.328046	0.611029	1.072132
0.444488	0.555512	1.503540	0.479418
0.215526	0.784474	0.020652	0.024215
0.232329	0.767671	0.456602	0.743833
0.585833	0.414167	1.193948	0.410807
0.663573	0.336427	1.344658	0.879569
0.406051	0.593949	0.277054	0.674372
0.793423	0.206577	1.489659	1.294921
0.318262	0.681738	1.110006	0.539978
0.347056	0.652944	0.064941	1.250809
0.304187	0.695813	0.117412	0.372795
0.561772	0.438228	1.306014	1.239527
0.739830	0.260170	0.613494	0.577979
0.641707	0.358293	1.474459	0.754800
0.360141	0.639859	0.933031	0.682066
0.732844	0.267156	0.020703	0.624217
0.231610	0.768390	1.219129	1.535632
0.255777	0.744223	1.245557	0.149154
0.601616	0.398384	0.936401	1.559096
0.700330	0.299670	0.080981	1.197377
0.229069	0.770931	0.081891	1.552276
0.613906	0.386094	1.274113	0.248477
0.579895	0.420105	1.389059	1.314041
0.538652	0.461348	0.968208	0.245523
0.416403	0.583597	1.203024	0.552916
0.335971	0.664029	0.881955	0.220884
0.212783	0.787217	0.179535	0.463417
0.757444	0.242556	0.384661	0.448655
0.530789	0.469211	0.889693	1.098930
0.575224	0.424776	1.304011	1.320503
0.724705	0.275295	1.192163	0.893971
0.381895	0.618105	1.276382	0.166900
0.340578	0.659422	0.796964	0.478774
0.786920	0.213080	0.360055	0.531814
0.518295	0.481705	0.249221	0.075602
0.701846	0.298154	0.844654	0.139932
0.280755	0.719245	1.234282	0.873552
0.758661	0.241339	0.873398	1.281443
0.223175	0.776825	0.888202	0.570622
0.304050	0.695950	0.113642	0.862339
0.593108	0.406892	1.243306	1.551388
0.754835	0.245165	1.387694	1.350043
0.297720	0.702280	0.505426	1.176795
0.527442	0.472558	1.474086	0.270029
0.580578	0.419422	1.444463	0.679021
0.525517	0.474483	1.563171	0.626869
0.351527	0.648473	0.075572	0.380528
0.403997	0.596003	0.922861	1.307365
0.644252	0.355748	0.906652	1.095032
0.545487	0.454513	1.461755	0.373227
0.292798	0.707202	0.844266	1.183244
0.431845	0.568155	0.213234	0.980205
0.337743	0.662257	0.594787	0.625490
0.609377	0.390623	1.251850	0.099118
0.284846	0.715154	0.256152	0.620226
0.629009	0.370991	0.353956	1.306540
0.327766	0.672234	0.195106	0.430633
0.508146	0.491854	0.055105	1.489172
0.218323	0.781677	0.393381	1.145862
0.404446	0.595554	1.136086	0.300348
0.726227	0.273773	0.509882	1.567996
0.248534	0.751466	0.241898	0.179966
0.230115	0.769885	0.901758	1.460846
0.408082	0.591918	1.273775	0.419228
0.326713	0.673287	0.795835	0.693556
0.487700	0.512300	0.630839	0.537503
0.212588	0.787412	0.596643	1.389664
0.646551	0.353449	0.613527	1.549031
0.443526	0.556474	1.041964	0.787767
0.667536	0.332464	1.133392	0.821919
0.508632	0.491368	1.549682	0.204977
0.747082	0.252918	0.830945	0.308968
0.707333	0.292667	0.965183	0.068515
0.267453	0.732547	0.034163	0.543741
0.735369	0.264631	0.239167	1.093910
0.630820	0.369180	0.223099	0.737189
0.424854	0.575146	0.371080	1.277210
0.247800	0.752200	0.611836	1.559765
0.227417	0.772583	0.574710	0.709469
0.583171	0.416829	0.645990	0.249646
0.308541	0.691459	0.780878	1.149845
0.618971	0.381029	1.021764	1.410286
0.718805	0.281195	1.194504	1.543908
0.210739	0.789261	0.954804	1.523767
0.476511	0.523489	0.281412	1.153615
0.510900	0.489100	0.829415	0.081666
0.369542	0.630458	1.165199	0.746262
0.659624	0.340376	1.129699	1.291874
0.288446	0.711554	0.809703	1.003849
0.612490	0.387510	0.171197	1.496550
0.587795	0.412205	1.120068	0.367269
0.310405	0.689595	0.725870	0.721377
0.772125	0.227875	0.638429	1.063711
0.635971	0.364029	0.959501	1.401703
0.476350	0.523650	0.740459	0.991202
0.578242	0.421758	0.858737	1.338006
0.735193	0.264807	1.029248	0.183365
0.473059	0.526941	0.835298	0.065989
0.279313	0.720687	0.499424	1.114398
0.638062	0.361938	0.331404	1.468293
0.599557	0.400443	0.137523	1.317796
0.218009	0.781991	0.657540	1.273686
0.465448	0.534552	0.234831	0.560799
0.215746	0.784254	0.831716	0.810655
0.653505	0.346495	0.697717	1.106248
0.572841	0.427159	0.686382	1.164288
0.622431	0.377569	0.416936	0.738425
0.415074	0.584926	0.648240	0.554935
0.489550	0.510450	0.467800	0.002499
0.737704	0.262296	0.254190	0.322727
0.596881	0.403119	0.465215	0.273659
0.435207	0.564793	1.039933	0.886644
0.246039	0.753961	0.470949	0.617535
0.620570	0.379430	1.284735	1.424243
0.678368	0.321632	0.709133	0.172302
0.231802	0.768198	1.138425	1.359776
0.603004	0.396996	0.816800	0.615966
0.585579	0.414421	0.709550	1.274335
0.680222	0.319778	0.915471	0.771908
0.687269	0.312731	1.531764	0.950891
0.382847	0.617153	0.539595	0.054142
0.426860	0.573140	1.171523	1.005754
0.280963	0.719037	0.727361	0.805074
0.665363	0.334637	0.292807	0.267953
0.348092	0.651908	0.576397	0.930358
0.794403	0.205597	0.038812	1.447850
0.783285	0.216715	1.245558	0.470074
0.657919	0.342081	0.165824	1.438990
0.560570	0.439430	1.459396	0.727941
0.723670	0.276330	1.393140	0.659393
0.393968	0.606032	1.471638	0.640541
0.336423	0.663577	0.525232	0.732108
0.773972	0.226028	0.495866	0.082293
0.252237	0.747763	0.856910	0.384923
0.412811	0.587189	0.633640	0.479197
0.627856	0.372144	0.697425	0.489041
0.759263	0.240737	0.314009	1.331426
0.297354	0.702646	0.724864	1.432666
0.720225	0.279775	0.464874	1.145164
0.280109	0.719891	1.238124	0.586123
0.210602	0.789398	1.384134	0.378326
0.277835	0.722165	1.160923	0.060880
0.367730	0.632270	0.987924	0.118277
0.330991	0.669009	1.108655	0.834116
0.248478	0.751522	0.271524	0.400104
0.649507	0.350493	0.139487	1.193860
0.640334	0.359666	1.153064	0.261215
0.777304	0.222696	0.384864	1.294437
0.572738	0.427262	0.112411	0.601090
0.641910	0.358090	0.159415	0.337475
0.242212	0.757788	0.940227	1.321920
0.511998	0.488002	0.072934	1.031696
0.579811	0.420189	0.075956	0.210855
0.303945	0.696055	0.360113	1.088660
0.258560	0.741440	0.975564	0.855762
0.520689	0.479311	1.139860	1.133518
0.631908	0.368092	0.502314	1.054677
0.645620	0.354380	1.275437	0.569368
0.731240	0.268760	0.951837	0.167159
0.346521	0.653479	0.172838	1.041498
0.554297	0.445703	0.440441	0.161509
0.230881	0.769119	0.180747	0.701127
0.447226	0.552774	0.312631	1.240808
0.540389	0.459611	1.406945	0.201136
0.670441	0.329559	0.816589	1.277831
0.345954	0.654046	0.102321	0.220031
0.205465	0.794535	1.542691	1.282601
0.272095	0.727905	0.356170	1.368759
0.644845	0.355155	0.979119	1.410359
0.558696	0.441304	0.518319	0.018552
0.324171	0.675829	0.470005	1.106736
0.729447	0.270553	0.878460	0.774840
0.526594	0.473406	0.149299	0.307423
0.532344	0.467656	0.839008	1.174461
0.480142	0.519858	0.285268	0.823807
0.566245	0.433755	1.021813	0.369165
0.338530	0.661470	1.162516	1.419792
0.621842	0.378158	1.355126	0.512038
0.275955	0.724045	0.833129	0.872965
0.617338	0.382662	0.161834	0.536791
0.639709	0.360291	1.182450	0.673124
0.525574	0.474426	1.295570	1.243208
0.285504	0.714496	0.166379	0.464424
0.515382	0.484618	1.539958	1.208018
0.344528	0.655472	0.972803	1.414805
0.376010	0.623990	0.730597	0.696252
0.486362	0.513638	0.827201	1.541033
0.506672	0.493328	0.856169	0.361801
0.456947	0.543053	1.296062	0.760410
0.455505	0.544495	1.480109	0.201370
0.297572	0.702428	0.273471	0.652148
0.251009	0.748991	0.614773	0.543960
0.604886	0.395114	0.335314	0.491712
0.548053	0.451947	0.288990	1.375881
0.399741	0.600259	1.187555	0.862375
0.202061	0.797939	1.160752	1.084123
0.526542	0.473458	1.130022	1.460728
0.227759	0.772241	0.461295	0.869027
0.290678	0.709322	1.563583	1.098334
0.480857	0.519143	0.954895	1.538215
0.663480	0.336520	0.446815	0.887321
0.539339	0.460661	0.499722	0.810054
0.512575	0.487425	1.276816	0.220256
0.324478	0.675522	1.464525	0.269155
0.723779	0.276221	1.165402	1.212322
0.662935	0.337065	0.273479	1.484359
0.676238	0.323762	1.450913	0.675693
0.756599	0.243401	1.297812	1.530119
0.519915	0.480085	1.372819	1.174572
0.367874	0.632126	0.703404	0.770903
0.796360	0.203640	1.226685	0.868706
0.237375	0.762625	0.818308	0.891836
0.448954	0.551046	0.896653	1.187031
0.286137	0.713863	1.324939	0.809951
0.527981	0.472019	0.529517	1.426820
0.356799	0.643201	0.986831	0.594060
0.446664	0.553336	0.774972	1.314222
0.415866	0.584134	0.218248	1.457844
0.790609	0.209391	0.466459	1.266196
0.709634	0.290366	0.982472	1.264128
0.721947	0.278053	0.963360	0.357952
0.670696	0.329304	1.354487	1.523556
0.682872	0.317128	0.848480	1.164177
0.343813	0.656187	0.243505	0.152907
0.707492	0.292508	0.779000	1.016069
0.686613	0.313387	0.078469	1.015898
0.662961	0.337039	0.758394	0.157329
0.514630	0.485370	0.720679	0.947630
0.354257	0.645743	1.262894	0.004427
0.694862	0.305138	1.274815	0.908747
0.530276	0.469724	0.239328	1.537731
0.555027	0.444973	0.731476	0.252533
0.342431	0.657569	0.328748	1.081729
0.735629	0.264371	1.365643	0.487000
0.776261	0.223739	1.185867	1.120918
0.720192	0.279808	0.705649	0.010340
0.385928	0.614072	0.370000	0.937843
0.410876	0.589124	0.068179	0.857427
0.252644	0.747356	1.500615	0.670484
0.658624	0.341376	0.279823	1.366975
0.608182	0.391818	1.566728	1.437938
0.538597	0.461403	1.142407	0.280317
0.387172	0.612828	0.712083	1.035483
0.320652	0.679348	1.391571	0.244830
0.725099	0.274901	1.098232	0.003295
0.747593	0.252407	1.216680	1.226854
0.321302	0.678698	1.310529	0.379136
0.447893	0.552107	1.267115	0.341991
0.366773	0.633227	0.803053	1.243888
0.491064	0.508936	1.284503	0.431714
0.789618	0.210382	0.317366	0.436994
0.272999	0.727001	0.912071	1.425341
0.775296	0.224704	0.852370	0.755709
0.302572	0.697428	0.520880	0.869686
0.401295	0.598705	1.441581	0.919466
0.593920	0.406080	0.402616	1.524032
0.307891	0.692109	1.296091	0.796599
0.207891	0.792109	0.785985	1.379057
0.243409	0.756591	1.103967	1.420492
0.789507	0.210493	0.821732	0.240356
0.204731	0.795269	0.230366	0.448838
0.393592	0.606408	0.596674	1.415425
0.568415	0.431585	0.184017	0.547594
0.626048	0.373952	0.716731	0.661658
0.720163	0.279837	0.494428	1.497120
0.511096	0.488904	0.278937	0.374376
0.625130	0.374870	0.952253	0.816132
0.569980	0.430020	1.172383	1.024164
0.644428	0.355572	0.987575	1.266910
0.228828	0.771172	1.106398	0.069108
0.690502	0.309498	0.702901	0.854960
0.707502	0.292498	0.047622	0.441588
0.340985	0.659015	1.462521	0.234475
0.467616	0.532384	0.821391	0.405618
0.337234	0.662766	0.156837	0.190917
0.369952	0.630048	0.281555	0.550886
0.206354	0.793646	0.723797	0.156172
0.753601	0.246399	1.235534	0.718540
0.675992	0.324008	0.437774	0.295398
0.297385	0.702615	0.048804	1.511831
0.677664	0.322336	1.378870	1.102538
0.760324	0.239676	1.547572	0.635727
0.240056	0.759944	1.099575	0.624987
0.271549	0.728451	0.293997	1.548194
0.685006	0.314994	1.009317	0.985795
0.247394	0.752606	0.479144	0.335281
0.310641	0.689359	1.433032	1.032415
0.609751	0.390249	1.082583	0.251184
0.235209	0.764791	0.043109	0.001476
0.744634	0.255366	0.553115	0.105433
0.630769	0.369231	0.214324	1.349886
0.743079	0.256921	0.895348	0.135490
0.437447	0.562553	0.684222	0.702891
0.300341	0.699659	0.764476	0.128438
0.762143	0.237857	0.347714	0.669331
0.410264	0.589736	1.570404	0.624940
0.215446	0.784554	1.154402	0.423045
0.745769	0.254231	1.167133	0.531873
0.553393	0.446607	1.394008	0.565371
0.412121	0.587879	0.438726	0.269006
0.427218	0.572782	1.458583	0.578534
0.526171	0.473829	0.156345	1.190339
0.369726	0.630274	0.979193	1.102956
0.319421	0.680579	0.732550	0.345707
0.438712	0.561288	1.069229	0.824993
0.540870	0.459130	1.287568	1.540636
0.228883	0.771117	0.272337	0.356420
0.279826	0.720174	0.726462	1.413102
0.397682	0.602318	1.299617	0.377750
0.429923	0.570077	1.529087	0.741358
0.327622	0.672378	1.377064	1.098557
0.672232	0.327768	1.411320	0.172992
0.376818	0.623182	0.660458	0.470814
0.719496	0.280504	0.371235	0.306345
0.594315	0.405685	1.374433	0.621549
0.314165	0.685835	0.846157	1.380908
0.667371	0.332629	0.066549	0.694291
0.620728	0.379272	1.072143	0.642041
0.707388	0.292612	1.345838	1.412131
0.328482	0.671518	0.455286	0.148413
0.409225	0.590775	0.583692	1.078327
0.563857	0.436143	0.636186	0.971474
0.493115	0.506885	0.760469	0.427619
0.214453	0.785547	1.205629	0.404180
0.316089	0.683911	0.598974	0.643924
0.322588	0.677412	0.515990	1.109264
0.214269	0.785731	0.440415	1.476328
0.627684	0.372316	1.107372	1.211755
0.750583	0.249417	0.807259	1.158835
0.745530	0.254470	0.429341	1.305940
0.419804	0.580196	0.242911	0.135259
0.667895	0.332105	1.101468	1.521068
0.602296	0.397704	1.081942	0.535626
0.636076	0.363924	0.890869	0.222883
0.291172	0.708828	0.257696	0.962166
0.685121	0.314879	0.280782	0.910763
0.362283	0.637717	1.447173	0.803535
0.328710	0.671290	0.836787	1.488832
0.451162	0.548838	0.090059	1.518624
0.653352	0.346648	1.266360	0.381789
0.790157	0.209843	0.923933	1.363858
0.592058	0.407942	1.001049	0.989708
0.618587	0.381413	1.473639	0.800456
0.706302	0.293698	1.426988	0.175912
0.221610	0.778390	0.402049	0.137421
0.749584	0.250416	1.410547	1.362689
0.596377	0.403623	1.009343	0.787853
0.583823	0.416177	0.413108	1.427571
0.270950	0.729050	1.228624	1.525096
0.507399	0.492601	1.186930	0.089947
0.311851	0.688149	0.473795	0.436781
0.587688	0.412312	0.342761	0.481179
0.632668	0.367332	0.983537	0.305186
0.464908	0.535092	0.462618	0.495149
0.366520	0.633480	1.498635	1.492945
0.776084	0.223916	0.230420	0.580639
0.319204	0.680796	1.000560	1.404302
0.737053	0.262947	0.675657	0.760408
0.591102	0.408898	0.242076	0.905490
0.363472	0.636528	0.714553	1.244705
0.413128	0.586872	0.375064	0.276783
0.527316	0.472684	0.400958	0.417613
0.459590	0.540410	1.541784	0.322327
0.606713	0.393287	1.100155	1.470057
0.291762	0.708238	1.386750	0.098339
0.717151	0.282849	0.252848	0.216684
0.517018	0.482982	1.209155	0.727478
0.661820	0.338180	0.226346	0.263076
0.474213	0.525787	0.541290	1.359414
0.365329	0.634671	0.130059	0.713686
0.498219	0.501781	1.277325	0.715105
0.279428	0.720572	1.027327	0.351572
0.297118	0.702882	0.375222	0.220532
0.340772	0.659228	0.676558	0.840299
0.439995	0.560005	1.318325	0.859302
0.783141	0.216859	0.716662	1.142654
0.579212	0.420788	1.423065	1.255132
0.435920	0.564080	1.189300	1.321609
0.222184	0.777816	1.532724	0.161065
0.257618	0.742382	1.027538	1.040172
0.363181	0.636819	1.195748	1.411250
0.514896	0.485104	0.640714	0.217626
0.365302	0.634698	0.214813	1.427062
0.347504	0.652496	1.162340	0.811783
0.492165	0.507835	1.528099	0.115826
0.397240	0.602760	1.248330	1.098380
0.557073	0.442927	0.489335	1.077826
0.495460	0.504540	0.704194	1.388919
0.760180	0.239820	0.546384	0.938073
0.776126	0.223874	0.508078	1.129351
0.260820	0.739180	0.520990	0.271601
0.622843	0.377157	1.164849	0.642119
0.405803	0.594197	0.744069	0.491084
0.345925	0.654075	1.369568	1.449870
0.437372	0.562628	0.331036	1.163799
0.638816	0.361184	0.462618	0.470704
0.713922	0.286078	1.001438	1.462085
0.555614	0.444386	0.028370	0.727094
0.345890	0.654110	1.278639	0.051894
0.209181	0.790819	0.579097	0.546246
0.556473	0.443527	1.177330	1.419207
0.409988	0.590012	0.996753	0.159051
0.528291	0.471709	0.470217	0.370731
0.400208	0.599792	1.065778	1.232124
0.306029	0.693971	0.691475	0.620979
0.687720	0.312280	0.475711	1.307725
0.535611	0.464389	1.378714	0.192550
0.780438	0.219562	1.493168	0.541513
0.201951	0.798049	0.557405	0.370731
0.761073	0.238927	0.347710	0.827713
0.597535	0.402465	1.495903	0.394092
0.599821	0.400179	0.693801	1.031774
0.245401	0.754599	1.481540	0.735141
0.715249	0.284751	0.909279	1.417129
0.566367	0.433633	0.177936	0.842317
0.647750	0.352250	1.178639	0.860694
0.282511	0.717489	1.324019	1.457077
0.621734	0.378266	1.158998	1.352078
0.585075	0.414925	0.701602	0.219140
0.708789	0.291211	1.280540	1.211573
0.624013	0.375987	0.973047	0.501526
0.587023	0.412977	1.086105	0.860526
0.394220	0.605780	0.936644	0.059823
0.309559	0.690441	1.257750	0.562657
0.443755	0.556245	0.909514	0.484613
0.546118	0.453882	0.095099	1.202620
0.744842	0.255158	0.720570	0.882441
0.373313	0.626687	0.603244	0.354929
0.766912	0.233088	1.104724	0.925280
0.565390	0.434610	1.498877	1.219712
0.622449	0.377551	0.143069	1.190010
0.740102	0.259898	0.087562	0.398508
0.592979	0.407021	1.513630	0.804184
0.206242	0.793758	1.431728	0.474805
0.757102	0.242898	0.597967	0.127965
0.325535	0.674465	0.032315	0.617390
0.463826	0.536174	0.389523	0.174179
0.620677	0.379323	0.835122	0.270283
0.600145	0.399855	1.483911	0.865378
0.783681	0.216319	1.082614	1.131531
0.685833	0.314167	0.177980	0.975439
0.356159	0.643841	0.822700	0.858395
0.677473	0.322527	0.937606	0.526324
0.519424	0.480576	0.051818	0.550837
0.596776	0.403224	0.979047	1.314116
0.721616	0.278384	0.867674	1.445774
0.549213	0.450787	1.495260	0.203583
0.357896	0.642104	1.105077	0.628539
0.400401	0.599599	0.588252	0.044035
0.424062	0.575938	0.491602	0.642666
0.446320	0.553680	0.150198	1.138106
0.379081	0.620919	1.542691	0.143232
0.377932	0.622068	0.167279	0.171321
0.738454	0.261546	1.072702	0.177944
0.241576	0.758424	1.567895	0.651291
0.666986	0.333014	0.087231	1.292179
0.585888	0.414112	0.541112	0.282029
0.313031	0.686969	1.321242	1.279308
0.640971	0.359029	0.071248	1.054621
0.308131	0.691869	0.396335	1.348908
0.638028	0.361972	0.191094	0.508964
0.431850	0.568150	0.092016	0.951650
0.457867	0.542133	0.600332	0.031866
0.403998	0.596002	1.072222	0.486112
0.213418	0.786582	0.732247	0.104272
0.741497	0.258503	0.292795	1.441668
0.213112	0.786888	0.003925	1.539615
0.654770	0.345230	0.759797	0.232626
0.454513	0.545487	0.961637	1.090638
0.708440	0.291560	1.473639	0.982691
0.228538	0.771462	0.192774	1.479293
0.701103	0.298897	1.119435	1.199440
0.680209	0.319791	0.676409	0.022181
0.350359	0.649641	1.472512	0.770351
0.282171	0.717829	0.446349	0.257658
0.599862	0.400138	1.476729	1.050274
0.503083	0.496917	0.918315	0.836548
0.689020	0.310980	1.084319	1.091439
0.632054	0.367946	0.217046	0.244051
0.463497	0.536503	0.591092	0.620230
0.540210	0.459790	1.396219	0.205796
0.667179	0.332821	0.652701	1.372242
0.402130	0.597870	0.738813	0.018520
0.495594	0.504406	0.560218	1.566267
0.223286	0.776714	0.149823	0.387993
0.293324	0.706676	1.464349	0.020031
0.603285	0.396715	1.119901	0.642131
0.736598	0.263402	0.608598	1.320657
0.299503	0.700497	0.475738	1.102780
0.534167	0.465833	0.839056	1.532198
0.647162	0.352838	0.451382	0.779524
0.406487	0.593513	0.647891	1.137541
0.458792	0.541208	1.030711	0.700690
0.719148	0.280852	0.216682	0.825073
0.788520	0.211480	0.032435	0.170561
0.389060	0.610940	1.472977	0.694319
0.651815	0.348185	0.757932	0.313567
0.683639	0.316361	0.129183	0.521583
0.557290	0.442710	0.914519	1.193085
0.307737	0.692263	0.757590	1.224280
0.739142	0.260858	1.120478	0.486442
0.407447	0.592553	0.582275	0.977346
0.509370	0.490630	0.457379	1.246133
0.456012	0.543988	0.207722	0.647865
0.666934	0.333066	0.899754	0.975376
0.262786	0.737214	1.428899	1.069420
0.799562	0.200438	0.376928	1.394097
0.653695	0.346305	0.657136	1.036493
0.789175	0.210825	1.332020	1.205711
0.276887	0.723113	0.973348	0.609821
0.610818	0.389182	0.792556	0.987560
0.435759	0.564241	0.036329	0.187115
0.781241	0.218759	1.297467	0.649661
0.435377	0.564623	1.147213	0.600592
0.441442	0.558558	0.893062	1.366578
0.450769	0.549231	1.101664	1.384208
0.654001	0.345999	1.080426	1.444305
0.338737	0.661263	0.457116	0.851645
0.226895	0.773105	1.006129	0.691702
0.578145	0.421855	0.465718	1.164674
0.674232	0.325768	0.764620	0.130096
